probability,decision,risk_level
0.5281656666993942,REJECT,High
0.18425918290369173,APPROVE,Low
0.3240616087744158,REVIEW,Medium
0.6899555910886955,REJECT,High
0.5227843325797609,REJECT,High
0.24164383517568602,REVIEW,Medium
0.1654570043065665,APPROVE,Low
0.14835271257340707,APPROVE,Low
0.49985312822181255,REJECT,High
0.7654627021795395,REJECT,High
0.42671294963809175,REJECT,High
0.30130650361853684,REVIEW,Medium
0.23839322467960108,REVIEW,Medium
0.08017125051951082,APPROVE,Low
0.3688961012168003,REVIEW,Medium
0.7645507242346917,REJECT,High
0.12170470040097334,APPROVE,Low
0.4264876396235064,REJECT,High
0.25782963429040867,REVIEW,Medium
0.17637751055107467,APPROVE,Low
0.2382263177611391,REVIEW,Medium
0.6844450647840723,REJECT,High
0.2866542858958012,REVIEW,Medium
0.10375331570353676,APPROVE,Low
0.3175846122368833,REVIEW,Medium
0.9659511760196169,REJECT,High
0.3056279867775452,REVIEW,Medium
0.26874997032853293,REVIEW,Medium
0.2982659465419504,REVIEW,Medium
0.48564795406658684,REJECT,High
0.3068067586698137,REVIEW,Medium
0.3479287759944087,REVIEW,Medium
0.25659940444423446,REVIEW,Medium
0.2845491414442257,REVIEW,Medium
0.14735181643126086,APPROVE,Low
0.46694403202832774,REJECT,High
0.19832516308953674,APPROVE,Low
0.6203713816169787,REJECT,High
0.4377759665743748,REJECT,High
0.5126647605435567,REJECT,High
0.3679049051866875,REVIEW,Medium
0.40463101946332375,REJECT,High
0.2873310193632502,REVIEW,Medium
0.41100435046859096,REJECT,High
0.34397146011223634,REVIEW,Medium
0.42768534454400453,REJECT,High
0.42545317160957397,REJECT,High
0.5626573058746953,REJECT,High
0.23514815495932456,REVIEW,Medium
0.2785031090522573,REVIEW,Medium
0.9356419748657004,REJECT,High
0.09383051557969734,APPROVE,Low
0.3940322059535939,REVIEW,Medium
0.40563792499584017,REJECT,High
0.45743665090814556,REJECT,High
0.477315897421417,REJECT,High
0.617712467319288,REJECT,High
0.4397857798275483,REJECT,High
0.5403882733918891,REJECT,High
0.33471661008868747,REVIEW,Medium
0.19672195832353923,APPROVE,Low
0.476019515935876,REJECT,High
0.3007455412977657,REVIEW,Medium
0.48056732909679256,REJECT,High
0.30764126066767844,REVIEW,Medium
0.5173966574032139,REJECT,High
0.46335614738305836,REJECT,High
0.47515572094846353,REJECT,High
0.3048915426201271,REVIEW,Medium
0.577845639396659,REJECT,High
0.7604156162685204,REJECT,High
0.4212997709798235,REJECT,High
0.32248575420512726,REVIEW,Medium
0.3925686842735604,REVIEW,Medium
0.4009311215333536,REJECT,High
0.18672741675007154,APPROVE,Low
0.4398238466528743,REJECT,High
0.4838808028018173,REJECT,High
0.29493320326602207,REVIEW,Medium
0.23974009822568082,REVIEW,Medium
0.305288013351209,REVIEW,Medium
0.9053071779943536,REJECT,High
0.4706986069504238,REJECT,High
0.3472890079932961,REVIEW,Medium
0.31213992419128556,REVIEW,Medium
0.45434900468537887,REJECT,High
0.9162676057603718,REJECT,High
0.36548837550057767,REVIEW,Medium
0.45998064267731004,REJECT,High
0.30981221611065674,REVIEW,Medium
0.18192294164345119,APPROVE,Low
0.7665760147312308,REJECT,High
0.3166247280339352,REVIEW,Medium
0.4286285152554695,REJECT,High
0.45904090041451967,REJECT,High
0.3856433827819598,REVIEW,Medium
0.763492201177306,REJECT,High
0.14541167860996884,APPROVE,Low
0.443144100090537,REJECT,High
0.22835812572675693,REVIEW,Medium
0.442612634430999,REJECT,High
0.2898948902701136,REVIEW,Medium
0.4942645647205576,REJECT,High
0.31109888635512467,REVIEW,Medium
0.526031019560828,REJECT,High
0.17632047145842505,APPROVE,Low
0.359325405205731,REVIEW,Medium
0.4459814931982476,REJECT,High
0.46260280266225395,REJECT,High
0.4636992717889559,REJECT,High
0.5474197163307999,REJECT,High
0.3937993805547823,REVIEW,Medium
0.44804287452380487,REJECT,High
0.3957944825263309,REVIEW,Medium
0.5496230674396972,REJECT,High
0.17037981966123283,APPROVE,Low
0.7264611261642826,REJECT,High
0.3911004803931463,REVIEW,Medium
0.4979673597191064,REJECT,High
0.4446537753170111,REJECT,High
0.4810490165421276,REJECT,High
0.32001619321779445,REVIEW,Medium
0.3380478898329206,REVIEW,Medium
0.5987579806869221,REJECT,High
0.9117987060399305,REJECT,High
0.3873943740360204,REVIEW,Medium
0.3021185436141169,REVIEW,Medium
0.5322475064798439,REJECT,High
0.332025990458073,REVIEW,Medium
0.32452515172730906,REVIEW,Medium
0.2860175391168669,REVIEW,Medium
0.4339017809718871,REJECT,High
0.4326538266443967,REJECT,High
0.4363943703124497,REJECT,High
0.37201444006470546,REVIEW,Medium
0.44790336330359987,REJECT,High
0.36380461649822027,REVIEW,Medium
0.22094283413969099,REVIEW,Medium
0.5950453361822874,REJECT,High
0.21370379461054312,REVIEW,Medium
0.4273212550762295,REJECT,High
0.8051268250874822,REJECT,High
0.8085408005873642,REJECT,High
0.23353914089610595,REVIEW,Medium
0.5488497522237485,REJECT,High
0.7075084229665983,REJECT,High
0.17933125479927736,APPROVE,Low
0.4793775881857153,REJECT,High
0.3500379475378387,REVIEW,Medium
0.4460620229379143,REJECT,High
0.7206139275295693,REJECT,High
0.16140567876494916,APPROVE,Low
0.49880454929781376,REJECT,High
0.2861587777870518,REVIEW,Medium
0.5047181787749739,REJECT,High
0.10969400618111094,APPROVE,Low
0.12483985226833944,APPROVE,Low
0.27189742307581394,REVIEW,Medium
0.15372606386941384,APPROVE,Low
0.2730916961610535,REVIEW,Medium
0.4209752209770304,REJECT,High
0.3961483906935501,REVIEW,Medium
0.2966428671933872,REVIEW,Medium
0.23970771869785343,REVIEW,Medium
0.7981326590639944,REJECT,High
0.4295504538896951,REJECT,High
0.43997849186887433,REJECT,High
0.4790443131125739,REJECT,High
0.5772529308655296,REJECT,High
0.2885486913371492,REVIEW,Medium
0.4930510013507173,REJECT,High
0.7681566469481629,REJECT,High
0.49520711017257385,REJECT,High
0.3057489582608826,REVIEW,Medium
0.4746659100003229,REJECT,High
0.16009465066703676,APPROVE,Low
0.4882005542358917,REJECT,High
0.39705856998660255,REVIEW,Medium
0.5436852538609985,REJECT,High
0.32823523247718944,REVIEW,Medium
0.45129812753539367,REJECT,High
0.7773010200914493,REJECT,High
0.5263264050910283,REJECT,High
0.5410407994676265,REJECT,High
0.37877783666267784,REVIEW,Medium
0.3319866341360622,REVIEW,Medium
0.8071494082129599,REJECT,High
0.6902370218656592,REJECT,High
0.06375963003217237,APPROVE,Low
0.4523259315150334,REJECT,High
0.43290073844590865,REJECT,High
0.44989622952243274,REJECT,High
0.46993082643919176,REJECT,High
0.8151145700066215,REJECT,High
0.39855772676347784,REVIEW,Medium
0.15616660537991506,APPROVE,Low
0.6934081165830489,REJECT,High
0.39990933560143094,REVIEW,Medium
0.3151661862923744,REVIEW,Medium
0.2880911946682245,REVIEW,Medium
0.27652903293556264,REVIEW,Medium
0.2855856794609401,REVIEW,Medium
0.5700516941670531,REJECT,High
0.21961618857072704,REVIEW,Medium
0.229535877550469,REVIEW,Medium
0.4864457604662238,REJECT,High
0.43125294974559186,REJECT,High
0.41151495998674437,REJECT,High
0.4977088600329405,REJECT,High
0.4382817811091407,REJECT,High
0.6581464722627309,REJECT,High
0.2419780797706961,REVIEW,Medium
0.20665614551506223,REVIEW,Medium
0.44097292619535644,REJECT,High
0.5817378005483589,REJECT,High
0.7956348636349441,REJECT,High
0.6866533781637302,REJECT,High
0.4842053999467859,REJECT,High
0.28857498121076497,REVIEW,Medium
0.5498837995324892,REJECT,High
0.362538761869276,REVIEW,Medium
0.591969296634311,REJECT,High
0.3672614806701449,REVIEW,Medium
0.2285274734653173,REVIEW,Medium
0.33086701557568243,REVIEW,Medium
0.49604361869769303,REJECT,High
0.45191883962821683,REJECT,High
0.45357747234046786,REJECT,High
0.4605845633353329,REJECT,High
0.35561520070096825,REVIEW,Medium
0.7585528815230297,REJECT,High
0.27522570523173534,REVIEW,Medium
0.4550119563807045,REJECT,High
0.5115738664746604,REJECT,High
0.2273032197688223,REVIEW,Medium
0.5374395924195262,REJECT,High
0.4140422379709682,REJECT,High
0.31539268911101154,REVIEW,Medium
0.5395717974187906,REJECT,High
0.450746477106063,REJECT,High
0.2832682897443583,REVIEW,Medium
0.29836268634664614,REVIEW,Medium
0.19871194456521307,APPROVE,Low
0.4620542623128809,REJECT,High
0.7632411996697915,REJECT,High
0.2854196972677918,REVIEW,Medium
0.6542650126818983,REJECT,High
0.46309714570913185,REJECT,High
0.45438568594915146,REJECT,High
0.4593883399193738,REJECT,High
0.21113029009236395,REVIEW,Medium
0.4656356361600569,REJECT,High
0.4805060580283023,REJECT,High
0.16646638773842223,APPROVE,Low
0.12381044512379279,APPROVE,Low
0.2000318475686631,REVIEW,Medium
0.3188651111088705,REVIEW,Medium
0.48169726108704863,REJECT,High
0.29088892620058954,REVIEW,Medium
0.48507175447179696,REJECT,High
0.4077867016363497,REJECT,High
0.33582933847357266,REVIEW,Medium
0.4270344909158517,REJECT,High
0.4888781903184867,REJECT,High
0.19645696313855446,APPROVE,Low
0.38065909323179276,REVIEW,Medium
0.32583190103543336,REVIEW,Medium
0.5060901482923041,REJECT,High
0.15693628857668251,APPROVE,Low
0.39565962038988717,REVIEW,Medium
0.19424067016556612,APPROVE,Low
0.2886514724486525,REVIEW,Medium
0.4502458472575371,REJECT,High
0.41009680795405756,REJECT,High
0.4566619373430109,REJECT,High
0.4111798862582239,REJECT,High
0.10390703321862872,APPROVE,Low
0.40249674409764724,REJECT,High
0.1690540566416811,APPROVE,Low
0.18858743516926796,APPROVE,Low
0.49487289201152557,REJECT,High
0.4126865492010263,REJECT,High
0.5065746399517637,REJECT,High
0.17266946776398542,APPROVE,Low
0.40783757067396365,REJECT,High
0.42823609715261945,REJECT,High
0.43987398757429325,REJECT,High
0.49758692777445007,REJECT,High
0.7811377549445447,REJECT,High
0.22863988563021106,REVIEW,Medium
0.3372670231551826,REVIEW,Medium
0.16860587930652096,APPROVE,Low
0.7898284622171147,REJECT,High
0.5431283333238802,REJECT,High
0.37150910564511314,REVIEW,Medium
0.5409007108904738,REJECT,High
0.6860606649502976,REJECT,High
0.38239756372973943,REVIEW,Medium
0.48060342487772306,REJECT,High
0.24415184188418496,REVIEW,Medium
0.47427721686384344,REJECT,High
0.12578590062015393,APPROVE,Low
0.47104838770859137,REJECT,High
0.4684891326336323,REJECT,High
0.2559489682328934,REVIEW,Medium
0.5045537047055874,REJECT,High
0.521195611976323,REJECT,High
0.18857092600067618,APPROVE,Low
0.46422957235281204,REJECT,High
0.44234450983599816,REJECT,High
0.6818980328075677,REJECT,High
0.1310519260961778,APPROVE,Low
0.29197076086048696,REVIEW,Medium
0.4472808112587328,REJECT,High
0.11957090265967449,APPROVE,Low
0.5390844476955953,REJECT,High
0.5157241705274636,REJECT,High
0.308469003501267,REVIEW,Medium
0.272969659519322,REVIEW,Medium
0.4623424433386291,REJECT,High
0.4063439500817705,REJECT,High
0.8136570497386929,REJECT,High
0.44490707204048857,REJECT,High
0.5518628476986516,REJECT,High
0.8083688818008792,REJECT,High
0.6857425842458184,REJECT,High
0.6911498726825934,REJECT,High
0.7677629536399334,REJECT,High
0.32100334995531976,REVIEW,Medium
0.6012074514130293,REJECT,High
0.2988549845418112,REVIEW,Medium
0.6168118271633334,REJECT,High
0.10854243751354459,APPROVE,Low
0.6799904504554947,REJECT,High
0.46680073591505306,REJECT,High
0.23263534073863332,REVIEW,Medium
0.10664706756769829,APPROVE,Low
0.3699995940497436,REVIEW,Medium
0.45617001492090137,REJECT,High
0.38453709377824485,REVIEW,Medium
0.43392752595237055,REJECT,High
0.2864229850007139,REVIEW,Medium
0.4212359577504269,REJECT,High
0.45341940049763174,REJECT,High
0.47727523134121347,REJECT,High
0.20826860326115088,REVIEW,Medium
0.4786002683910937,REJECT,High
0.4605289382928677,REJECT,High
0.449162432814001,REJECT,High
0.1963238895819538,APPROVE,Low
0.7820833403199998,REJECT,High
0.7705766507733769,REJECT,High
0.5203929091265617,REJECT,High
0.3588951064748636,REVIEW,Medium
0.35632029321888103,REVIEW,Medium
0.5450460795011323,REJECT,High
0.34222495856208135,REVIEW,Medium
0.4502659809219437,REJECT,High
0.5730911000645615,REJECT,High
0.18609633720956784,APPROVE,Low
0.5284184634084075,REJECT,High
0.7484200943966852,REJECT,High
0.43409922422542474,REJECT,High
0.34422625183537975,REVIEW,Medium
0.24338435203100983,REVIEW,Medium
0.7429560174557047,REJECT,High
0.2514847738316305,REVIEW,Medium
0.41159374626236117,REJECT,High
0.4459575501757496,REJECT,High
0.43062222850094994,REJECT,High
0.29885435375574515,REVIEW,Medium
0.3625885353573999,REVIEW,Medium
0.5388399731310305,REJECT,High
0.36711877464144155,REVIEW,Medium
0.19292231032745794,APPROVE,Low
0.7226540605615905,REJECT,High
0.28477189009726384,REVIEW,Medium
0.6414458448765133,REJECT,High
0.317284455632791,REVIEW,Medium
0.7951544958976042,REJECT,High
0.43089042371450603,REJECT,High
0.8495880561394812,REJECT,High
0.5878765244044744,REJECT,High
0.10764732969119752,APPROVE,Low
0.39640994348966924,REVIEW,Medium
0.3797113457812627,REVIEW,Medium
0.5476373140382926,REJECT,High
0.3940478509638401,REVIEW,Medium
0.503339421722475,REJECT,High
0.2748661946268799,REVIEW,Medium
0.5325220477550756,REJECT,High
0.7825230174148542,REJECT,High
0.40155789639035316,REJECT,High
0.5108766651292475,REJECT,High
0.5107245225107643,REJECT,High
0.5077031969287216,REJECT,High
0.6276115188290551,REJECT,High
0.22101937979684563,REVIEW,Medium
0.3039703873341666,REVIEW,Medium
0.5845780335335643,REJECT,High
0.42914410979724765,REJECT,High
0.22081559024935257,REVIEW,Medium
0.535026779357747,REJECT,High
0.36201294710642545,REVIEW,Medium
0.563716956231249,REJECT,High
0.48352134666489777,REJECT,High
0.8140653765984212,REJECT,High
0.3129440849273021,REVIEW,Medium
0.40517013776267985,REJECT,High
0.5285843830663314,REJECT,High
0.4050071633984469,REJECT,High
0.35697327829069453,REVIEW,Medium
0.42922671843371024,REJECT,High
0.636218841759611,REJECT,High
0.450055847295951,REJECT,High
0.19946243681806716,APPROVE,Low
0.393284776039309,REVIEW,Medium
0.7616076873869424,REJECT,High
0.43139417840570143,REJECT,High
0.2658008264029698,REVIEW,Medium
0.5141320692177419,REJECT,High
0.684948207913077,REJECT,High
0.4527756519453624,REJECT,High
0.49569063653365897,REJECT,High
0.3330596527378699,REVIEW,Medium
0.8266600258035707,REJECT,High
0.3060573483962907,REVIEW,Medium
0.4411956493989739,REJECT,High
0.469311363356155,REJECT,High
0.3149174196418084,REVIEW,Medium
0.750986265839029,REJECT,High
0.4465702238514663,REJECT,High
0.40618347485818557,REJECT,High
0.4151657422308333,REJECT,High
0.42331238577964886,REJECT,High
0.2590919173836396,REVIEW,Medium
0.5629242452008131,REJECT,High
0.2132219951578267,REVIEW,Medium
0.31165407221212926,REVIEW,Medium
0.7275453385605514,REJECT,High
0.43494735025188985,REJECT,High
0.08182582755176877,APPROVE,Low
0.3607916566421839,REVIEW,Medium
0.46459820757965353,REJECT,High
0.7201661669971875,REJECT,High
0.2697493542562749,REVIEW,Medium
0.32716855817134755,REVIEW,Medium
0.5460706320088172,REJECT,High
0.2881027975604861,REVIEW,Medium
0.5153948478713934,REJECT,High
0.2858831151866505,REVIEW,Medium
0.6174108953781877,REJECT,High
0.4059893716888527,REJECT,High
0.49893196535713136,REJECT,High
0.22841569640419207,REVIEW,Medium
0.8176806652700326,REJECT,High
0.44369037781421355,REJECT,High
0.530531008594098,REJECT,High
0.4882232812929172,REJECT,High
0.8559261524849224,REJECT,High
0.5673899377426357,REJECT,High
0.8982252833979126,REJECT,High
0.5702511269467488,REJECT,High
0.47791439612060393,REJECT,High
0.3375913461067712,REVIEW,Medium
0.45740162880849705,REJECT,High
0.12592243238304382,APPROVE,Low
0.3800148680793666,REVIEW,Medium
0.6593494517846155,REJECT,High
0.3296955138424655,REVIEW,Medium
0.4042217227059946,REJECT,High
0.48535393256880727,REJECT,High
0.3719439886716341,REVIEW,Medium
0.4450425775235806,REJECT,High
0.6763932724723076,REJECT,High
0.3747538482446351,REVIEW,Medium
0.28458788838094257,REVIEW,Medium
0.46378249344502975,REJECT,High
0.6769469404381366,REJECT,High
0.4106306870195411,REJECT,High
0.7656773223681753,REJECT,High
0.43422163931165625,REJECT,High
0.39636550342635707,REVIEW,Medium
0.4559208319822523,REJECT,High
0.22258166752093883,REVIEW,Medium
0.4905261426402211,REJECT,High
0.29178200200215554,REVIEW,Medium
0.3990666754262005,REVIEW,Medium
0.3486184305864287,REVIEW,Medium
0.5108794216487879,REJECT,High
0.6307125227477384,REJECT,High
0.1681695020933991,APPROVE,Low
0.39195772807286555,REVIEW,Medium
0.5291918625304867,REJECT,High
0.2878691709395504,REVIEW,Medium
0.4025601403273382,REJECT,High
0.2977305266829975,REVIEW,Medium
0.8720422497752317,REJECT,High
0.5216894054722704,REJECT,High
0.46857685340298416,REJECT,High
0.1677640895488497,APPROVE,Low
0.47251407450466887,REJECT,High
0.3068145238713996,REVIEW,Medium
0.47301685812069544,REJECT,High
0.25293122465030937,REVIEW,Medium
0.4869773195361202,REJECT,High
0.4703966995971258,REJECT,High
0.45238005262258413,REJECT,High
0.1767106350937619,APPROVE,Low
0.415893700821561,REJECT,High
0.4187583126024044,REJECT,High
0.44145920799259525,REJECT,High
0.49763409017866994,REJECT,High
0.8210006905887391,REJECT,High
0.6456639396861765,REJECT,High
0.2883252926357158,REVIEW,Medium
0.1442050265805828,APPROVE,Low
0.4557994436793905,REJECT,High
0.25775024876907215,REVIEW,Medium
0.2814221846483023,REVIEW,Medium
0.4587814009162918,REJECT,High
0.31550722021241007,REVIEW,Medium
0.6596322657939167,REJECT,High
0.37439993404108496,REVIEW,Medium
0.13913648435217885,APPROVE,Low
0.4859236822494756,REJECT,High
0.4322439304605814,REJECT,High
0.16890787711198516,APPROVE,Low
0.45093150532718906,REJECT,High
0.4348715052158071,REJECT,High
0.3640671019417541,REVIEW,Medium
0.13177364284953724,APPROVE,Low
0.22887080859129666,REVIEW,Medium
0.11969551654622654,APPROVE,Low
0.41456906147597655,REJECT,High
0.346711377139107,REVIEW,Medium
0.13797236919177377,APPROVE,Low
0.3614043108440719,REVIEW,Medium
0.5194559930318657,REJECT,High
0.5027546335871149,REJECT,High
0.7147770407345561,REJECT,High
0.4342916039191377,REJECT,High
0.7567713520684397,REJECT,High
0.4897490110526826,REJECT,High
0.29223120019529875,REVIEW,Medium
0.8110906752701788,REJECT,High
0.5045027020876315,REJECT,High
0.47139784813325,REJECT,High
0.7310138572085678,REJECT,High
0.4120485250374887,REJECT,High
0.5056044148253256,REJECT,High
0.3348458636565287,REVIEW,Medium
0.7051568119751221,REJECT,High
0.10639757308050662,APPROVE,Low
0.23082978371274784,REVIEW,Medium
0.3697391401546975,REVIEW,Medium
0.2592019683151731,REVIEW,Medium
0.4201633426339907,REJECT,High
0.40705492922252784,REJECT,High
0.29857470290304394,REVIEW,Medium
0.12817908308140696,APPROVE,Low
0.43682424895806277,REJECT,High
0.4022473325466091,REJECT,High
0.22133338765300306,REVIEW,Medium
0.3061903914565747,REVIEW,Medium
0.22533746236039914,REVIEW,Medium
0.29931757683180577,REVIEW,Medium
0.27722519164789844,REVIEW,Medium
0.3135609908199137,REVIEW,Medium
0.5680490109560177,REJECT,High
0.2750337804561653,REVIEW,Medium
0.6599201792410702,REJECT,High
0.21277504192490007,REVIEW,Medium
0.14852695150256967,APPROVE,Low
0.16668474663905922,APPROVE,Low
0.4482677510264226,REJECT,High
0.4200288867024386,REJECT,High
0.8141870444191693,REJECT,High
0.26675101613007973,REVIEW,Medium
0.3042792659709841,REVIEW,Medium
0.3188441890905011,REVIEW,Medium
0.44852974619509384,REJECT,High
0.5398354865709637,REJECT,High
0.6910627951860344,REJECT,High
0.24685952404038083,REVIEW,Medium
0.6809992189918955,REJECT,High
0.5153661933926054,REJECT,High
0.35983377982957265,REVIEW,Medium
0.13364516584011624,APPROVE,Low
0.432029684876535,REJECT,High
0.3212803448391461,REVIEW,Medium
0.8623260338380624,REJECT,High
0.48652189305238736,REJECT,High
0.11681506102897746,APPROVE,Low
0.29299188900429396,REVIEW,Medium
0.7564055408286987,REJECT,High
0.3572303772113581,REVIEW,Medium
0.4477303026321064,REJECT,High
0.486574443319947,REJECT,High
0.1385121304706735,APPROVE,Low
0.12933492197222562,APPROVE,Low
0.07363339110115132,APPROVE,Low
0.39721236418887307,REVIEW,Medium
0.46058556094129954,REJECT,High
0.3068739459396864,REVIEW,Medium
0.8958369338318909,REJECT,High
0.7667128449920066,REJECT,High
0.15335285618641228,APPROVE,Low
0.42462477620840994,REJECT,High
0.4206713689419735,REJECT,High
0.25025280343170797,REVIEW,Medium
0.1525800702052088,APPROVE,Low
0.297678787927789,REVIEW,Medium
0.47798704792500535,REJECT,High
0.3883112842712253,REVIEW,Medium
0.09652269371193027,APPROVE,Low
0.5200067696712017,REJECT,High
0.34449058423604884,REVIEW,Medium
0.4499082749424122,REJECT,High
0.13328967169085998,APPROVE,Low
0.2194119232221466,REVIEW,Medium
0.899294080441832,REJECT,High
0.50705749607609,REJECT,High
0.493020264758121,REJECT,High
0.4263323843557667,REJECT,High
0.38976415021566535,REVIEW,Medium
0.10406931658605395,APPROVE,Low
0.46722893681925654,REJECT,High
0.37007271389320173,REVIEW,Medium
0.136977059402415,APPROVE,Low
0.18355211140010644,APPROVE,Low
0.13458475888522908,APPROVE,Low
0.5261528055021312,REJECT,High
0.508157975898122,REJECT,High
0.13760601652066057,APPROVE,Low
0.3285979982872525,REVIEW,Medium
0.7072704887551395,REJECT,High
0.40630689311341983,REJECT,High
0.3756949931152019,REVIEW,Medium
0.7229637754139289,REJECT,High
0.34679790926840665,REVIEW,Medium
0.43103820408652405,REJECT,High
0.4125615285698465,REJECT,High
0.7484185870710797,REJECT,High
0.5516870112486263,REJECT,High
0.16236537406064244,APPROVE,Low
0.2942515740305995,REVIEW,Medium
0.4470865234574512,REJECT,High
0.6411424023998739,REJECT,High
0.7474190936603784,REJECT,High
0.4798703134568298,REJECT,High
0.24293451390696563,REVIEW,Medium
0.19752358949822754,APPROVE,Low
0.14207341989172564,APPROVE,Low
0.7564756426531536,REJECT,High
0.5334593353315111,REJECT,High
0.33365662863953993,REVIEW,Medium
0.2799561361646374,REVIEW,Medium
0.4738394555090788,REJECT,High
0.46321736586152734,REJECT,High
0.3153222804662028,REVIEW,Medium
0.28320346944087255,REVIEW,Medium
0.16912964173547565,APPROVE,Low
0.48573208000499757,REJECT,High
0.3784464345645735,REVIEW,Medium
0.757421660970257,REJECT,High
0.2715976556734139,REVIEW,Medium
0.6942884652200685,REJECT,High
0.4765563060364893,REJECT,High
0.19093857360723004,APPROVE,Low
0.7050083756784236,REJECT,High
0.32518026242196,REVIEW,Medium
0.4821136375392764,REJECT,High
0.5396019155302895,REJECT,High
0.34698120620206224,REVIEW,Medium
0.31895881557123495,REVIEW,Medium
0.36761856956465533,REVIEW,Medium
0.4373034626987291,REJECT,High
0.3308372495975011,REVIEW,Medium
0.3250830136021996,REVIEW,Medium
0.4463645253732925,REJECT,High
0.5642016089697676,REJECT,High
0.1118883550813827,APPROVE,Low
0.31788374994226976,REVIEW,Medium
0.39044282206190045,REVIEW,Medium
0.46346887086758853,REJECT,High
0.24097602586510192,REVIEW,Medium
0.7982586419843417,REJECT,High
0.4398813625650262,REJECT,High
0.2410888729399054,REVIEW,Medium
0.7009203459292577,REJECT,High
0.2505402675977888,REVIEW,Medium
0.3619658329842946,REVIEW,Medium
0.550091050550607,REJECT,High
0.8008583469973337,REJECT,High
0.39995581154849247,REVIEW,Medium
0.8661695035204711,REJECT,High
0.2928200586881877,REVIEW,Medium
0.4423169075524832,REJECT,High
0.4954199953551042,REJECT,High
0.43050816069031034,REJECT,High
0.2819979207883998,REVIEW,Medium
0.4193837633729039,REJECT,High
0.2879484673167622,REVIEW,Medium
0.14576877163685786,APPROVE,Low
0.4296772814858117,REJECT,High
0.34706833317419133,REVIEW,Medium
0.7060565444667123,REJECT,High
0.2965383332041946,REVIEW,Medium
0.4127091822828015,REJECT,High
0.04382018167754453,APPROVE,Low
0.43937545231991293,REJECT,High
0.30465532993631333,REVIEW,Medium
0.28502669509669004,REVIEW,Medium
0.32601329519575045,REVIEW,Medium
0.5190514278077111,REJECT,High
0.33191777387842064,REVIEW,Medium
0.4466264186094661,REJECT,High
0.3830102605955263,REVIEW,Medium
0.4379659198999968,REJECT,High
0.1867254681516359,APPROVE,Low
0.4326622827765082,REJECT,High
0.42527556272925154,REJECT,High
0.47882990269406533,REJECT,High
0.6677510980260172,REJECT,High
0.40771774844155645,REJECT,High
0.6201868721107436,REJECT,High
0.3006357815745314,REVIEW,Medium
0.254024031763244,REVIEW,Medium
0.17184131340172681,APPROVE,Low
0.1151730170241304,APPROVE,Low
0.246298707761006,REVIEW,Medium
0.31933569484269037,REVIEW,Medium
0.44434229048211527,REJECT,High
0.41777379500349127,REJECT,High
0.3926150809588647,REVIEW,Medium
0.4444436743701798,REJECT,High
0.43766921982223717,REJECT,High
0.4431042531468785,REJECT,High
0.3174697295188718,REVIEW,Medium
0.13799874698162717,APPROVE,Low
0.44244999126186985,REJECT,High
0.43290741611577455,REJECT,High
0.2894406957243298,REVIEW,Medium
0.4913353468644114,REJECT,High
0.3471748877575233,REVIEW,Medium
0.3098783201477,REVIEW,Medium
0.729090736583864,REJECT,High
0.7015911565767317,REJECT,High
0.2981321826818748,REVIEW,Medium
0.5753689317885401,REJECT,High
0.39539831696068517,REVIEW,Medium
0.7511319858474512,REJECT,High
0.4028031358658356,REJECT,High
0.12903896019510802,APPROVE,Low
0.7808296696750243,REJECT,High
0.2233644070983465,REVIEW,Medium
0.48853579292982396,REJECT,High
0.7308450079400701,REJECT,High
0.5565719203282697,REJECT,High
0.12033073322930889,APPROVE,Low
0.35992479948093864,REVIEW,Medium
0.53883470322377,REJECT,High
0.4275104819487629,REJECT,High
0.37370096438026795,REVIEW,Medium
0.2745449784539678,REVIEW,Medium
0.2598649430195949,REVIEW,Medium
0.4486941307158926,REJECT,High
0.519617345160171,REJECT,High
0.15544208301320367,APPROVE,Low
0.21465329639937364,REVIEW,Medium
0.19796261831323997,APPROVE,Low
0.2972681612775402,REVIEW,Medium
0.7572116931281413,REJECT,High
0.6973926517484266,REJECT,High
0.5506470781321909,REJECT,High
0.5536838759908785,REJECT,High
0.3970632755444522,REVIEW,Medium
0.42363851071926206,REJECT,High
0.3646037603993064,REVIEW,Medium
0.4902342898294671,REJECT,High
0.5026077670734848,REJECT,High
0.5263664995300412,REJECT,High
0.1308453439438891,APPROVE,Low
0.7307242425156406,REJECT,High
0.63622631782181,REJECT,High
0.6614138509659008,REJECT,High
0.32941919979158213,REVIEW,Medium
0.5352026299528324,REJECT,High
0.5127010266208428,REJECT,High
0.18676561736301225,APPROVE,Low
0.4745504848449842,REJECT,High
0.8450577095804561,REJECT,High
0.4851813852814032,REJECT,High
0.5181762017975798,REJECT,High
0.7550337987829385,REJECT,High
0.4516243817797653,REJECT,High
0.40078085812448605,REJECT,High
0.45630242810477406,REJECT,High
0.4863687632106764,REJECT,High
0.34981978060458413,REVIEW,Medium
0.046919101147852325,APPROVE,Low
0.18345529136993463,APPROVE,Low
0.4055896320089987,REJECT,High
0.2621577698766853,REVIEW,Medium
0.1889341532156776,APPROVE,Low
0.45162181417289304,REJECT,High
0.5347238143403945,REJECT,High
0.5439498193322667,REJECT,High
0.3719937650079761,REVIEW,Medium
0.4968489288402979,REJECT,High
0.32501987067460775,REVIEW,Medium
0.15877028227593507,APPROVE,Low
0.46868604239585976,REJECT,High
0.46943931282714063,REJECT,High
